sheet_name,sheet_category,data_item,available
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",MRED Mortgage Repayments (monthly) Dollar Values,Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",MRERD Mortgage Repayments (monthly) Ranges,Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",MV1D Household One Year Mobility Indicator,Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",MV5D Household Five Year Mobility Indicator,Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Main Statistical Area Structure (Main ASGS) (EN),Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",NPDD Type of Non-Private Dwelling,Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",NPRD Number of Persons Usually Resident in Dwelling,Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Natural Resource Management Regions (EN),Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Persons in Household with a Long-term Health Condition,No
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Postal Areas (EN),Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Primary Health Networks (2017 Boundaries) (EN),Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Primary Health Networks (2023 Boundaries) (EN),Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Quantiles at LGA Level (Area),No
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Quantiles at LGA Level (Population),No
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Quantiles at POA Level (Area),No
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Quantiles at POA Level (Population),No
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Quantiles at SA1 Level (Area),No
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Quantiles at SA1 Level (Population),No
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Quantiles at SA2 Level (Area),No
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Quantiles at SA2 Level (Population),No
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Quantiles at SAL Level (Area),No
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Quantiles at SAL Level (Population),No
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",RAID Rent Affordability Indicator,Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",RNTD Rent (weekly) Dollar Values,Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",RNTRD Rent (weekly) Ranges,Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Remoteness Areas (EN),Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Remoteness Areas (National) (EN),Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",SEIFA Quantiles (Area-based) WARNING: Area quantiles must be used with same geography type,No
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",SEIFA Quantiles (Population-based) WARNING: Population quantiles must be used with same geography type,No
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",STRD Dwelling Structure,Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Section of State/Urban Centres and Localities (EN),Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Significant Urban Areas (EN),Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",State Electoral Divisions (2021 Boundaries) (EN),Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",State Electoral Divisions (2022 Boundaries) (EN),Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",State Electoral Divisions (2024 Boundaries) (EN),Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Suburbs and Localities (EN),Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",TEND Tenure Type,Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",TENLLD Tenure and Landlord Type,Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",Usual Address and Internal Migration,No
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",VEHD Number of Motor Vehicles,Yes
"6 Dwellings, Place of Enumerati","Dwellings, Place of Enumerati",VEHRD Number of Motor Vehicles (ranges),Yes
"7 Persons, 15 years and over","Persons, 15 years and over","ADCP Australian Defence Force Service, detailed",Yes
"7 Persons, 15 years and over","Persons, 15 years and over",ADFP Australian Defence Force Service,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",AGE10P Age in Ten Year Groups,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",AGE5P Age in Five Year Groups,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",AGEP Age,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",ANC1P Ancestry 1st Response,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",ANC2P Ancestry 2nd Response,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",ANCP Ancestry Multi Response,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",ASSNP Core Activity Need for Assistance,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Aboriginal and Torres Strait Islander Peoples,No
"7 Persons, 15 years and over","Persons, 15 years and over",Age and Sex,No
"7 Persons, 15 years and over","Persons, 15 years and over",Aged Care Planning Regions (EN),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Aged Care Planning Regions (UR),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Australia (EN),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Australia (POW),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Australia (UR),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Australian Defence Force Service,No
"7 Persons, 15 years and over","Persons, 15 years and over",Australian Drainage Divisions (EN),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Australian Drainage Divisions (UR),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",BPFP Country of Birth of Mother,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",BPLP Country of Birth of Person,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",BPMP Country of Birth of Father,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",BPPP Country of Birth of Parents,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",C3SP Attainment of Certificate III or higher or Working Towards a Non-School Qualification,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",CDPP Community Development Program Participation,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",CHCAREP Unpaid Child Care,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",CITP Australian Citizenship,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",CLTHP Count of Selected Long-term Health Conditions,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",COARASP Whether has Arthritis and Asthma,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",COARDBP Whether has Arthritis and Diabetes,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",COARHDP Whether has Arthritis and Heart Disease,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",COARMHP Whether has Arthritis and Mental Health Condition,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",COASHDP Whether has Asthma and Heart Disease,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",COASLCP Whether has Asthma and Lung Condition,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",COCNHDP Whether has Cancer and Heart Disease,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",CODBHDP Whether has Diabetes and Heart Disease,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",CODBKDP Whether has Diabetes and Kidney Disease,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",COHDKDP Whether has Heart Disease and Kidney Disease,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",COHDMHP Whether has Heart Disease and Mental Health Condition,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",COLCMHP Whether has Lung Condition and Mental Health Condition,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",CTGP Child Type (including grandchildren),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",CTPP Child Type,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Commonwealth Electoral Divisions (2021 Boundaries) (EN),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Commonwealth Electoral Divisions (2021 Boundaries) (UR),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Commonwealth Electoral Divisions (2024 Boundaries) (EN) - See note ->,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Commonwealth Electoral Divisions (2024 Boundaries) (UR) - See note ->,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Cultural Diversity,No
"7 Persons, 15 years and over","Persons, 15 years and over",DOMP Unpaid Domestic Work: Number of Hours,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",DTWP Distance to Work (ranges),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Distance and Method of Travel to Work,No
"7 Persons, 15 years and over","Persons, 15 years and over",Dwelling and Household Characteristics,No
"7 Persons, 15 years and over","Persons, 15 years and over","EETP Engagement in Employment, Education and Training",Yes
"7 Persons, 15 years and over","Persons, 15 years and over",EMFP Employment Flag,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",EMPP Number of Employees,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",ENGLP Proficiency in Spoken English,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Education and Qualifications,No
"7 Persons, 15 years and over","Persons, 15 years and over",Employment and Income,No
"7 Persons, 15 years and over","Persons, 15 years and over",Empowered Communities (EN),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Empowered Communities (UR),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",FPIP Parent Indicator,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",GNGP Public/Private Sector,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Geographical Areas (Place of Work),No
"7 Persons, 15 years and over","Persons, 15 years and over",Geographical Areas (Usual Residence),No
"7 Persons, 15 years and over","Persons, 15 years and over",Greater Capital City Statistical Areas (EN),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Greater Capital City Statistical Areas (POW),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Greater Capital City Statistical Areas (UR),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",HARTP Whether has Arthritis,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",HASTP Whether has Asthma,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",HCANP Whether has Cancer (including remission),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",HDEMP Whether has Dementia (including Alzheimer's),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",HDIAP Whether has Diabetes (excluding Gestational Diabetes),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",HEAP Level of Highest Educational Attainment,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",HHEDP Whether has Heart Disease (including Heart Attack or Angina),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",HKIDP Whether has Kidney Disease,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",HLTHP Whether has One or more Long-term Health Condition(s),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",HLUNP Whether has Lung Condition (including COPD and Emphysema),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",HMHCP Whether has Mental Health Condition (including Depression or Anxiety),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",HOLHP Whether has Other Long-term Health Condition(s),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",HRSP Hours Worked,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",HRWRP Hours Worked (ranges),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",HSCP Highest Year of School Completed,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",HSTRP Whether has had a Stroke,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Health,No
"7 Persons, 15 years and over","Persons, 15 years and over",Health Comorbidities,No
"7 Persons, 15 years and over","Persons, 15 years and over",IFAGEP Imputation Flag for Age,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",IFDTWP Imputed Distance to Work,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",IFMSTP Imputation Flag for Registered Marital Status,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",IFPOWP Imputation Flag for Place of Work,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",IFPURP Imputation Flag for Place of Usual Residence,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",IFSEXP Imputation Flag for Sex,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",IGAP Main Type of Personal Government Benefit Payment (administrative data),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",INCAP Total Personal Income (administrative data) (weekly),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",INCP Total Personal Income (weekly),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",INDP Industry of Employment,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",INGP Indigenous Status,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",ISAP Main Source of Personal Income (administrative data),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Indigenous Structure (EN),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",Indigenous Structure (UR),Yes
"7 Persons, 15 years and over","Persons, 15 years and over",LANP Language Used at Home,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",LFFP Labour Force Participation Flag,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",LFHRP Labour Force Status and Hours Worked Not Stated,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",LFSP Labour Force Status,Yes
"7 Persons, 15 years and over","Persons, 15 years and over",LNGP Whether Reported Using an Aboriginal and/or Torres Strait Islander Language at Home,Yes
